"file","id","kind","type","audience","series","duration_s","dimensions","caption","hashtags"
"videos/ad-mg-bumper-4-7.mp4","ad-mg-bumper-4-7","video","Product ad","public","","10.2","1080x1920","EV parts without the dealer price. MG ZS Front Bumper from £139 (was £330) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-bumper-5-7.mp4","ad-mg-bumper-5-7","video","Product ad","flippers","","10.2","1080x1920","POV: you found exact-fit parts. MG ZS Front Bumper from £139 (was £330) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-bumper-6-7.mp4","ad-mg-bumper-6-7","video","Product ad","garages","","10.2","1080x1920","Pranged it? Don’t panic. MG ZS Front Bumper from £139 (was £330) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-bumper-7-7.mp4","ad-mg-bumper-7-7","video","Product ad","public","","10.2","1080x1920","This is why your EV repair bill is mad. MG ZS Front Bumper from £139 (was £330) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-0-8.mp4","ad-mg-headlight-0-8","video","Product ad","public","","10.2","1080x1920","Stop overpaying for EV parts. MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-1-8.mp4","ad-mg-headlight-1-8","video","Product ad","flippers","","10.2","1080x1920","Your dealer is robbing you. MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-2-8.mp4","ad-mg-headlight-2-8","video","Product ad","garages","","10.2","1080x1920","Tesla repair quote made you cry? MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-3-8.mp4","ad-mg-headlight-3-8","video","Product ad","public","","10.2","1080x1920","MG owners — you NEED this. MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-4-8.mp4","ad-mg-headlight-4-8","video","Product ad","flippers","","10.2","1080x1920","EV parts without the dealer price. MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-5-8.mp4","ad-mg-headlight-5-8","video","Product ad","garages","","10.2","1080x1920","POV: you found exact-fit parts. MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-6-8.mp4","ad-mg-headlight-6-8","video","Product ad","public","","10.2","1080x1920","Pranged it? Don’t panic. MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-7-8.mp4","ad-mg-headlight-7-8","video","Product ad","flippers","","10.2","1080x1920","This is why your EV repair bill is mad. MG ZS Headlight from £129 (was £300) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-0-9.mp4","ad-mg-headlight-0-9","video","Product ad","flippers","","10.2","1080x1920","Stop overpaying for EV parts. MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-1-9.mp4","ad-mg-headlight-1-9","video","Product ad","garages","","10.2","1080x1920","Your dealer is robbing you. MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-2-9.mp4","ad-mg-headlight-2-9","video","Product ad","public","","10.2","1080x1920","Tesla repair quote made you cry? MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-3-9.mp4","ad-mg-headlight-3-9","video","Product ad","flippers","","10.2","1080x1920","MG owners — you NEED this. MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-4-9.mp4","ad-mg-headlight-4-9","video","Product ad","garages","","10.2","1080x1920","EV parts without the dealer price. MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-5-9.mp4","ad-mg-headlight-5-9","video","Product ad","public","","10.2","1080x1920","POV: you found exact-fit parts. MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-6-9.mp4","ad-mg-headlight-6-9","video","Product ad","flippers","","10.2","1080x1920","Pranged it? Don’t panic. MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-7-9.mp4","ad-mg-headlight-7-9","video","Product ad","garages","","10.2","1080x1920","This is why your EV repair bill is mad. MG5 LED Right Headlight from £135 (was £320) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-0-10.mp4","ad-mg-headlight-0-10","video","Product ad","garages","","10.2","1080x1920","Stop overpaying for EV parts. MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-1-10.mp4","ad-mg-headlight-1-10","video","Product ad","public","","10.2","1080x1920","Your dealer is robbing you. MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-2-10.mp4","ad-mg-headlight-2-10","video","Product ad","flippers","","10.2","1080x1920","Tesla repair quote made you cry? MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-3-10.mp4","ad-mg-headlight-3-10","video","Product ad","garages","","10.2","1080x1920","MG owners — you NEED this. MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-4-10.mp4","ad-mg-headlight-4-10","video","Product ad","public","","10.2","1080x1920","EV parts without the dealer price. MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-headlight-5-10.mp4","ad-mg-headlight-5-10","video","Product ad","flippers","","10.2","1080x1920","POV: you found exact-fit parts. MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-headlight-6-10.mp4","ad-mg-headlight-6-10","video","Product ad","garages","","10.2","1080x1920","Pranged it? Don’t panic. MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-headlight-7-10.mp4","ad-mg-headlight-7-10","video","Product ad","public","","10.2","1080x1920","This is why your EV repair bill is mad. MG5 LED Left Headlight from £135 (was £320) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-bumper-0-11.mp4","ad-mg-bumper-0-11","video","Product ad","public","","10.2","1080x1920","Stop overpaying for EV parts. MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-bumper-1-11.mp4","ad-mg-bumper-1-11","video","Product ad","flippers","","10.2","1080x1920","Your dealer is robbing you. MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-bumper-2-11.mp4","ad-mg-bumper-2-11","video","Product ad","garages","","10.2","1080x1920","Tesla repair quote made you cry? MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-bumper-3-11.mp4","ad-mg-bumper-3-11","video","Product ad","public","","10.2","1080x1920","MG owners — you NEED this. MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-bumper-4-11.mp4","ad-mg-bumper-4-11","video","Product ad","flippers","","10.2","1080x1920","EV parts without the dealer price. MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-bumper-5-11.mp4","ad-mg-bumper-5-11","video","Product ad","garages","","10.2","1080x1920","POV: you found exact-fit parts. MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-mg-bumper-6-11.mp4","ad-mg-bumper-6-11","video","Product ad","public","","10.2","1080x1920","Pranged it? Don’t panic. MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-mg-bumper-7-11.mp4","ad-mg-bumper-7-11","video","Product ad","flippers","","10.2","1080x1920","This is why your EV repair bill is mad. MG3 Front Bumper from £99 (was £250) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-mg-bonnet-0-12.mp4","ad-mg-bonnet-0-12","video","Product ad","flippers","","10.2","1080x1920","Stop overpaying for EV parts. MG HS Bonnet from £225 (was £640) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
