"date","time","platform","file","type","caption","hashtags"
"2026-06-25","20:00","TikTok + Instagram Reels","videos/testi-karl-8.mp4","Testimonial","⭐️⭐️⭐️⭐️⭐️ ""Panels turn up straight and on time. Saves us hammering out repairs — we just fit and move on."" — Karl, Body shop, Luton. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-26","08:00","TikTok + Instagram Reels","videos/tip-cat-s-cat-n-explained-8.mp4","Educational tip","Stop binning good cars 💡 Cat S / Cat N explained. Save this & follow @calibreautoparts for more.","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper #cartips #diycar"
"2026-06-26","12:00","TikTok + Instagram Reels","videos/ad-bmw-headlight-1-1.mp4","Product ad","Your dealer is robbing you. BMW 3 Series Headlight from £139 (was £610) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-06-26","15:00","TikTok + Instagram Reels","videos/cmp-audi-grille-3-0.mp4","Price comparison","Audi A3 Grille: main dealer £245 vs Calibre £89. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-26","18:00","TikTok + Instagram Reels","videos/ugc-leah-door-9.mp4","UGC review","Honest review after 6 months — got my VW Polo Door for £160 😮 @calibreautoparts #review","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-06-26","20:00","TikTok + Instagram Reels","videos/story-flip-audi-p2.mp4","Story time (2/3)","The £900 Audi flip — Part 2 of 3. Follow for the next part 👀 @calibreautoparts","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-27","08:00","TikTok + Instagram Reels","videos/showcase-wheel.mp4","Parts showcase","Alloy Wheels for every make & budget, from £135. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-27","12:00","TikTok + Instagram Reels","videos/promo-bank-holiday-blowout-9.mp4","Offer / promo","Bank holiday blowout! Limited-time prices all weekend 🎉 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper #sale #discount #offer"
"2026-06-27","15:00","TikTok + Instagram Reels","videos/testi-aisha-9.mp4","Testimonial","⭐️⭐️⭐️⭐️⭐️ ""Local, friendly and honest. They could see I was worried about the cost and genuinely sorted me out."" — Aisha, Watford. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-27","18:00","TikTok + Instagram Reels","videos/tip-when-to-swap-a-wheel-9.mp4","Educational tip","Alloy kerbed? 💡 When to swap a wheel. Save this & follow @calibreautoparts for more.","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper #cartips #diycar"
"2026-06-27","20:00","TikTok + Instagram Reels","videos/ad-bmw-headlight-2-1.mp4","Product ad","POV: you found cheap quality parts. BMW 3 Series Headlight from £139 (was £610) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-28","08:00","TikTok + Instagram Reels","videos/cmp-audi-grille-3-1.mp4","Price comparison","Audi A3 Grille: main dealer £245 vs Calibre £89. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-06-28","12:00","TikTok + Instagram Reels","videos/ugc-danny-wing-10.mp4","UGC review","Cheapest quality parts in the UK? — got my Vauxhall Corsa Wing for £54 😮 @calibreautoparts #review","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-28","15:00","TikTok + Instagram Reels","videos/story-flip-audi-p3.mp4","Story time (3/3)","The £900 Audi flip — Part 3 of 3. Full story now 👇 @calibreautoparts","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-28","18:00","TikTok + Instagram Reels","videos/showcase-radiator.mp4","Parts showcase","Radiators for every make & budget, from £88. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-28","20:00","TikTok + Instagram Reels","videos/testi-big-dave-10.mp4","Testimonial","⭐️⭐️⭐️⭐️⭐️ ""Been buying off them for over a year. Never had a wrong part. That’s rare in this game."" — Big Dave, Trade buyer. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-29","08:00","TikTok + Instagram Reels","videos/tip-pass-your-mot-first-time-10.mp4","Educational tip","Foggy or yellow lights? 💡 Pass your MOT first time. Save this & follow @calibreautoparts for more.","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper #cartips #diycar"
"2026-06-29","12:00","TikTok + Instagram Reels","videos/ad-bmw-headlight-3-1.mp4","Product ad","Car flippers — you NEED this. BMW 3 Series Headlight from £139 (was £610) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-06-29","15:00","TikTok + Instagram Reels","videos/cmp-audi-grille-3-2.mp4","Price comparison","Audi A3 Grille: main dealer £245 vs Calibre £89. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-06-29","18:00","TikTok + Instagram Reels","videos/ugc-sarah-taillight-11.mp4","UGC review","Why I stopped using main dealers — got my Vauxhall Astra Tail Light for £44 😮 @calibreautoparts #review","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-06-29","20:00","TikTok + Instagram Reels","videos/story-school-run-p1.mp4","Story time (1/2)","The school-run prang — Part 1 of 2. Follow for the next part 👀 @calibreautoparts","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-06-30","08:00","TikTok + Instagram Reels","videos/showcase-splitter.mp4","Parts showcase","Splitters & Lips for every make & budget, from £64. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-30","12:00","TikTok + Instagram Reels","videos/testi-connor-11.mp4","Testimonial","⭐️⭐️⭐️⭐️⭐️ ""Did my first flip thanks to these. Walked me through what panels I needed. Made £600 clear."" — Connor, First-time flipper. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-06-30","15:00","TikTok + Instagram Reels","videos/tip-check-before-the-cold-11.mp4","Educational tip","Winter’s coming 💡 Check before the cold. Save this & follow @calibreautoparts for more.","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper #cartips #diycar"
"2026-06-30","18:00","TikTok + Instagram Reels","videos/ad-bmw-headlight-4-1.mp4","Product ad","How I fixed my car for half price. BMW 3 Series Headlight from £139 (was £610) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-06-30","20:00","TikTok + Instagram Reels","videos/cmp-mercedes-bonnet-4-0.mp4","Price comparison","Mercedes C-Class Bonnet: main dealer £720 vs Calibre £240. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-01","08:00","TikTok + Instagram Reels","videos/ugc-mike-bumper-12.mp4","UGC review","I order ALL my parts from here now — got my Nissan Qashqai Bumper for £128 😮 @calibreautoparts #review","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-01","12:00","TikTok + Instagram Reels","videos/story-school-run-p2.mp4","Story time (2/2)","The school-run prang — Part 2 of 2. Full story now 👇 @calibreautoparts","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-01","15:00","TikTok + Instagram Reels","videos/testi-megan-12.mp4","Testimonial","⭐️⭐️⭐️⭐️⭐️ ""Colour-coded bumper matched perfectly. You can’t even tell it was ever damaged."" — Megan, Hertford. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-01","18:00","TikTok + Instagram Reels","videos/ad-bmw-headlight-5-1.mp4","Product ad","Garages are keeping this a secret. BMW 3 Series Headlight from £139 (was £610) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-01","20:00","TikTok + Instagram Reels","videos/cmp-mercedes-bonnet-4-1.mp4","Price comparison","Mercedes C-Class Bonnet: main dealer £720 vs Calibre £240. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-02","08:00","TikTok + Instagram Reels","videos/ugc-jay-headlight-13.mp4","UGC review","Honest review after 6 months — got my Toyota Yaris Headlight for £76 😮 @calibreautoparts #review","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-02","12:00","TikTok + Instagram Reels","videos/story-discontinued-p1.mp4","Story time (1/2)","“It’s discontinued, mate” — Part 1 of 2. Follow for the next part 👀 @calibreautoparts","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-02","15:00","TikTok + Instagram Reels","videos/testi-sandra-13.mp4","Testimonial","⭐️⭐️⭐️⭐️⭐️ ""Was quoted a fortune elsewhere. Calibre was a third of the price and delivered next day. Unreal."" — Sandra, Borehamwood. calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-02","18:00","TikTok + Instagram Reels","videos/ad-bmw-headlight-6-1.mp4","Product ad","Pranged it? Don’t panic. BMW 3 Series Headlight from £139 (was £610) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-02","20:00","TikTok + Instagram Reels","videos/cmp-mercedes-bonnet-4-2.mp4","Price comparison","Mercedes C-Class Bonnet: main dealer £720 vs Calibre £240. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-03","08:00","TikTok + Instagram Reels","videos/ugc-leah-bumper-14.mp4","UGC review","Cheapest quality parts in the UK? — got my Tesla Model 3 Front Bumper for £260 😮 @calibreautoparts #review","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-03","12:00","TikTok + Instagram Reels","videos/story-discontinued-p2.mp4","Story time (2/2)","“It’s discontinued, mate” — Part 2 of 2. Full story now 👇 @calibreautoparts","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-03","15:00","TikTok + Instagram Reels","videos/ad-bmw-headlight-7-1.mp4","Product ad","This is why your repair bill is mad. BMW 3 Series Headlight from £139 (was £610) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-03","18:00","TikTok + Instagram Reels","videos/cmp-mercedes-mirror-5-0.mp4","Price comparison","Mercedes A-Class Wing Mirror: main dealer £280 vs Calibre £95. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-03","20:00","TikTok + Instagram Reels","videos/ugc-danny-mirror-15.mp4","UGC review","Why I stopped using main dealers — got my Tesla Model 3 Wing Mirror for £120 😮 @calibreautoparts #review","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-04","08:00","TikTok + Instagram Reels","videos/ad-audi-wing-0-2.mp4","Product ad","Stop overpaying for car parts. Audi A4 Front Wing from £72 (was £190) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
